countrycode,countryname,adminone,adminlevel,date,datatype,indicator_name,population,prevalence
ZWE,Zimbabwe,Masvingo,subnational,2025-01-07,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2025-01-07,SURVEY,fcs,475997,0.2905008669308451
ZWE,Zimbabwe,Masvingo,subnational,2025-01-07,SURVEY,rcsi,1087242,0.6635435592317303
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-07,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-07,SURVEY,fcs,369393,0.4463284140420915
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-07,SURVEY,rcsi,533041,0.6440602397701377
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-07,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-07,SURVEY,fcs,246984,0.3248314909679158
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-07,SURVEY,rcsi,372868,0.4903931767815925
ZWE,Zimbabwe,Midlands,subnational,2025-01-07,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2025-01-07,SURVEY,fcs,599522,0.3308788304924974
ZWE,Zimbabwe,Midlands,subnational,2025-01-07,SURVEY,rcsi,1139931,0.6291329361093388
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-06,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-06,SURVEY,fcs,76987,0.1156065110970958
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-06,SURVEY,rcsi,282429,0.4241057752950716
ZWE,Zimbabwe,Harare,subnational,2025-01-06,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2025-01-06,SURVEY,fcs,426123,0.1755609014304083
ZWE,Zimbabwe,Harare,subnational,2025-01-06,SURVEY,rcsi,1278372,0.5266839402787317
ZWE,Zimbabwe,Manicaland,subnational,2025-01-06,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2025-01-06,SURVEY,fcs,670957,0.3292617096599112
ZWE,Zimbabwe,Manicaland,subnational,2025-01-06,SURVEY,rcsi,1267695,0.6221015996961372
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-06,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-06,SURVEY,fcs,573911,0.4144087874063735
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-06,SURVEY,rcsi,890691,0.643148810989457
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-06,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-06,SURVEY,fcs,582052,0.3362167214173446
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-06,SURVEY,rcsi,897733,0.5185668049730213
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-06,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-06,SURVEY,fcs,460177,0.2430198280715133
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-06,SURVEY,rcsi,1100142,0.580985837393548
ZWE,Zimbabwe,Masvingo,subnational,2025-01-06,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2025-01-06,SURVEY,fcs,482413,0.2944165503536992
ZWE,Zimbabwe,Masvingo,subnational,2025-01-06,SURVEY,rcsi,1089518,0.664932601543204
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-06,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-06,SURVEY,fcs,356542,0.4308008689915493
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-06,SURVEY,rcsi,526846,0.6365749746866338
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-06,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-06,SURVEY,fcs,253322,0.3331671806877141
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-06,SURVEY,rcsi,372429,0.4898158072980029
ZWE,Zimbabwe,Midlands,subnational,2025-01-06,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2025-01-06,SURVEY,fcs,581582,0.3209776655326871
ZWE,Zimbabwe,Midlands,subnational,2025-01-06,SURVEY,rcsi,1139766,0.6290418718831199
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-05,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-05,SURVEY,fcs,90631,0.1360948433792834
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-05,SURVEY,rcsi,274517,0.4122248250593146
ZWE,Zimbabwe,Harare,subnational,2025-01-05,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2025-01-05,SURVEY,fcs,471211,0.1941369696635106
ZWE,Zimbabwe,Harare,subnational,2025-01-05,SURVEY,rcsi,1315260,0.541881642660356
ZWE,Zimbabwe,Manicaland,subnational,2025-01-05,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2025-01-05,SURVEY,fcs,663254,0.3254815822456204
ZWE,Zimbabwe,Manicaland,subnational,2025-01-05,SURVEY,rcsi,1268769,0.6226286484879
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-05,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-05,SURVEY,fcs,592445,0.4277917901120016
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-05,SURVEY,rcsi,879177,0.6348347992730113
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-05,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-05,SURVEY,fcs,584382,0.3375626234345224
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-05,SURVEY,rcsi,894402,0.5166426849647726
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-05,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-05,SURVEY,fcs,475155,0.2509297214057197
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-05,SURVEY,rcsi,1109892,0.5861348199017943
ZWE,Zimbabwe,Masvingo,subnational,2025-01-05,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2025-01-05,SURVEY,fcs,495417,0.302352888762489
ZWE,Zimbabwe,Masvingo,subnational,2025-01-05,SURVEY,rcsi,1093937,0.6676295162946991
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-05,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-05,SURVEY,fcs,367648,0.4442199737562619
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-05,SURVEY,rcsi,547205,0.6611742502048026
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-05,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-05,SURVEY,fcs,248570,0.3269173861865337
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-05,SURVEY,rcsi,369436,0.4858794363085178
ZWE,Zimbabwe,Midlands,subnational,2025-01-05,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2025-01-05,SURVEY,fcs,595269,0.3285315810736527
ZWE,Zimbabwe,Midlands,subnational,2025-01-05,SURVEY,rcsi,1131170,0.6242977016493111
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-04,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-04,SURVEY,fcs,86331,0.1296378052076763
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-04,SURVEY,rcsi,268184,0.4027149593056431
ZWE,Zimbabwe,Harare,subnational,2025-01-04,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2025-01-04,SURVEY,fcs,452244,0.1863226446507078
ZWE,Zimbabwe,Harare,subnational,2025-01-04,SURVEY,rcsi,1285471,0.5296086987152734
ZWE,Zimbabwe,Manicaland,subnational,2025-01-04,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2025-01-04,SURVEY,fcs,663601,0.3256518670973352
ZWE,Zimbabwe,Manicaland,subnational,2025-01-04,SURVEY,rcsi,1270982,0.6237146438102191
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-04,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-04,SURVEY,fcs,586404,0.4234297139630483
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-04,SURVEY,rcsi,878739,0.6345185288950538
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-04,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-04,SURVEY,fcs,591180,0.3414894225387178
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-04,SURVEY,rcsi,907552,0.5242386555767421
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-04,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-04,SURVEY,fcs,480582,0.2537957242849251
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-04,SURVEY,rcsi,1122414,0.5927476977446928
ZWE,Zimbabwe,Masvingo,subnational,2025-01-04,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2025-01-04,SURVEY,fcs,493903,0.3014288948874576
ZWE,Zimbabwe,Masvingo,subnational,2025-01-04,SURVEY,rcsi,1097808,0.6699919867638182
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-04,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-04,SURVEY,fcs,364699,0.4406567700869716
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-04,SURVEY,rcsi,543397,0.656573138108276
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-04,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-04,SURVEY,fcs,248061,0.3262479532317566
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-04,SURVEY,rcsi,380195,0.5000295918300245
ZWE,Zimbabwe,Midlands,subnational,2025-01-04,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2025-01-04,SURVEY,fcs,586295,0.3235787909761423
ZWE,Zimbabwe,Midlands,subnational,2025-01-04,SURVEY,rcsi,1135557,0.6267189062579336
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-03,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-03,SURVEY,fcs,91636,0.1376039883472985
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-03,SURVEY,rcsi,277995,0.4174475177943959
ZWE,Zimbabwe,Harare,subnational,2025-01-03,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2025-01-03,SURVEY,fcs,471463,0.1942407926140682
ZWE,Zimbabwe,Harare,subnational,2025-01-03,SURVEY,rcsi,1273461,0.5246606287303648
ZWE,Zimbabwe,Manicaland,subnational,2025-01-03,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2025-01-03,SURVEY,fcs,667344,0.327488686117417
ZWE,Zimbabwe,Manicaland,subnational,2025-01-03,SURVEY,rcsi,1261753,0.6191856556359377
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-03,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-03,SURVEY,fcs,612387,0.4421914793294201
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-03,SURVEY,rcsi,867292,0.626252896437337
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-03,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-03,SURVEY,fcs,586214,0.3386208605570417
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-03,SURVEY,rcsi,913580,0.527720671610883
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-03,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-03,SURVEY,fcs,475681,0.25120750241078
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-03,SURVEY,rcsi,1117150,0.58996777529101
ZWE,Zimbabwe,Masvingo,subnational,2025-01-03,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2025-01-03,SURVEY,fcs,494940,0.3020617757648735
ZWE,Zimbabwe,Masvingo,subnational,2025-01-03,SURVEY,rcsi,1095976,0.6688739175570432
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-03,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-03,SURVEY,fcs,340228,0.4110890668007046
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-03,SURVEY,rcsi,531104,0.6417198106391051
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-03,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-03,SURVEY,fcs,248548,0.326888451952732
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-03,SURVEY,rcsi,382244,0.5027244211509249
ZWE,Zimbabwe,Midlands,subnational,2025-01-03,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2025-01-03,SURVEY,fcs,609096,0.3361627632308042
ZWE,Zimbabwe,Midlands,subnational,2025-01-03,SURVEY,rcsi,1170940,0.6462469396900946
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-02,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-02,SURVEY,fcs,109835,0.1649322761810373
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-02,SURVEY,rcsi,288675,0.4334849986485269
ZWE,Zimbabwe,Harare,subnational,2025-01-02,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2025-01-02,SURVEY,fcs,428489,0.1765356835773104
ZWE,Zimbabwe,Harare,subnational,2025-01-02,SURVEY,rcsi,1261716,0.5198217376418759
ZWE,Zimbabwe,Manicaland,subnational,2025-01-02,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2025-01-02,SURVEY,fcs,670154,0.3288676499021966
ZWE,Zimbabwe,Manicaland,subnational,2025-01-02,SURVEY,rcsi,1259709,0.6181825944344825
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-02,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-02,SURVEY,fcs,628464,0.4538003351888343
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-02,SURVEY,rcsi,909500,0.656730385279419
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-02,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-02,SURVEY,fcs,594390,0.3433436480645294
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-02,SURVEY,rcsi,908928,0.525033488699333
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-02,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-02,SURVEY,fcs,475977,0.2513638202387226
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-02,SURVEY,rcsi,1130257,0.5968895920844032
ZWE,Zimbabwe,Masvingo,subnational,2025-01-02,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2025-01-02,SURVEY,fcs,475784,0.2903708730765639
ZWE,Zimbabwe,Masvingo,subnational,2025-01-02,SURVEY,rcsi,1087434,0.6636607367905188
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-02,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-02,SURVEY,fcs,339905,0.4106987938996599
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-02,SURVEY,rcsi,531528,0.6422321193389285
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-02,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-02,SURVEY,fcs,248968,0.3274408327798565
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-02,SURVEY,rcsi,388609,0.5110956210667525
ZWE,Zimbabwe,Midlands,subnational,2025-01-02,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2025-01-02,SURVEY,fcs,610410,0.3368879656141482
ZWE,Zimbabwe,Midlands,subnational,2025-01-02,SURVEY,rcsi,1163067,0.6419017963384455
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-01,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-01,SURVEY,fcs,133124,0.1999038952458179
ZWE,Zimbabwe,Bulawayo,subnational,2025-01-01,SURVEY,rcsi,294602,0.4423851998678559
ZWE,Zimbabwe,Harare,subnational,2025-01-01,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2025-01-01,SURVEY,fcs,456642,0.1881346023354396
ZWE,Zimbabwe,Harare,subnational,2025-01-01,SURVEY,rcsi,1273731,0.5247718676059623
ZWE,Zimbabwe,Manicaland,subnational,2025-01-01,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2025-01-01,SURVEY,fcs,681056,0.334217636799587
ZWE,Zimbabwe,Manicaland,subnational,2025-01-01,SURVEY,rcsi,1257125,0.6169145366338169
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-01,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-01,SURVEY,fcs,619320,0.4471976494901042
ZWE,Zimbabwe,Mashonaland Central,subnational,2025-01-01,SURVEY,rcsi,912471,0.6588756804687156
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-01,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-01,SURVEY,fcs,597918,0.3453815632218699
ZWE,Zimbabwe,Mashonaland East,subnational,2025-01-01,SURVEY,rcsi,913504,0.5276767709442283
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-01,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-01,SURVEY,fcs,473222,0.2499089026171618
ZWE,Zimbabwe,Mashonaland West,subnational,2025-01-01,SURVEY,rcsi,1130378,0.5969534922775824
ZWE,Zimbabwe,Masvingo,subnational,2025-01-01,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2025-01-01,SURVEY,fcs,497131,0.3033989425945919
ZWE,Zimbabwe,Masvingo,subnational,2025-01-01,SURVEY,rcsi,1108850,0.6767309169937364
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-01,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-01,SURVEY,fcs,334631,0.4043263503079893
ZWE,Zimbabwe,Matabeleland North,subnational,2025-01-01,SURVEY,rcsi,549162,0.6635388448405439
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-01,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-01,SURVEY,fcs,251312,0.3305236438721896
ZWE,Zimbabwe,Matabeleland South,subnational,2025-01-01,SURVEY,rcsi,395470,0.5201191564355654
ZWE,Zimbabwe,Midlands,subnational,2025-01-01,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2025-01-01,SURVEY,fcs,625505,0.3452189625521825
ZWE,Zimbabwe,Midlands,subnational,2025-01-01,SURVEY,rcsi,1165859,0.643442713426951
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-31,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-31,SURVEY,fcs,135286,0.2031504339730306
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-31,SURVEY,rcsi,299468,0.4496921644592606
ZWE,Zimbabwe,Harare,subnational,2024-12-31,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-12-31,SURVEY,fcs,456642,0.1881346023354396
ZWE,Zimbabwe,Harare,subnational,2024-12-31,SURVEY,rcsi,1225675,0.5049729957329592
ZWE,Zimbabwe,Manicaland,subnational,2024-12-31,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-12-31,SURVEY,fcs,668337,0.3279759854192982
ZWE,Zimbabwe,Manicaland,subnational,2024-12-31,SURVEY,rcsi,1285880,0.6310256055417659
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-31,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-31,SURVEY,fcs,601639,0.434430579735156
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-31,SURVEY,rcsi,911650,0.6582828540296674
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-31,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-31,SURVEY,fcs,643488,0.3717046340041856
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-31,SURVEY,rcsi,905648,0.5231388283489711
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-31,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-31,SURVEY,fcs,501392,0.264785501310218
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-31,SURVEY,rcsi,1150049,0.6073417625257581
ZWE,Zimbabwe,Masvingo,subnational,2024-12-31,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-12-31,SURVEY,fcs,470776,0.2873144917514932
ZWE,Zimbabwe,Masvingo,subnational,2024-12-31,SURVEY,rcsi,1085246,0.6623254008601565
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-31,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-31,SURVEY,fcs,346202,0.418307303057178
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-31,SURVEY,rcsi,557299,0.6733705804312576
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-31,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-31,SURVEY,fcs,250397,0.3293205721050975
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-31,SURVEY,rcsi,374720,0.4928289131907226
ZWE,Zimbabwe,Midlands,subnational,2024-12-31,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-12-31,SURVEY,fcs,625704,0.3453287915280467
ZWE,Zimbabwe,Midlands,subnational,2024-12-31,SURVEY,rcsi,1187189,0.6552148343072607
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-30,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-30,SURVEY,fcs,140924,0.2116166621617563
ZWE,Zimbabwe,Bulawayo,subnational,2024-12-30,SURVEY,rcsi,306267,0.4599017929543202
ZWE,Zimbabwe,Harare,subnational,2024-12-30,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-12-30,SURVEY,fcs,460834,0.1898616888780488
ZWE,Zimbabwe,Harare,subnational,2024-12-30,SURVEY,rcsi,1188795,0.4897785893180191
ZWE,Zimbabwe,Manicaland,subnational,2024-12-30,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-12-30,SURVEY,fcs,643753,0.3159117698730273
ZWE,Zimbabwe,Manicaland,subnational,2024-12-30,SURVEY,rcsi,1241822,0.6094048274528625
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-30,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-30,SURVEY,fcs,599607,0.4329633162465494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-12-30,SURVEY,rcsi,857658,0.6192963922792479
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-30,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-30,SURVEY,fcs,672878,0.3886814839118497
ZWE,Zimbabwe,Mashonaland East,subnational,2024-12-30,SURVEY,rcsi,971164,0.5609835135667501
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-30,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-30,SURVEY,fcs,485070,0.2561658405410287
ZWE,Zimbabwe,Mashonaland West,subnational,2024-12-30,SURVEY,rcsi,1142399,0.6033017916346726
ZWE,Zimbabwe,Masvingo,subnational,2024-12-30,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-12-30,SURVEY,fcs,465014,0.2837979443882629
ZWE,Zimbabwe,Masvingo,subnational,2024-12-30,SURVEY,rcsi,1075538,0.6564006105439053
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-30,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-30,SURVEY,fcs,362563,0.438075894184088
ZWE,Zimbabwe,Matabeleland North,subnational,2024-12-30,SURVEY,rcsi,545817,0.6594971641780224
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-30,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-30,SURVEY,fcs,254896,0.3352372935969855
ZWE,Zimbabwe,Matabeleland South,subnational,2024-12-30,SURVEY,rcsi,377158,0.4960353523729359
ZWE,Zimbabwe,Midlands,subnational,2024-12-30,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-12-30,SURVEY,fcs,665276,0.3671687524973674
